ID del damnificado;# integrantes;Familiares de apoyo (1 = SI);origen del damnificado (1 = local);años de instalación en la ciudad;Estrato social;Dias en albergue
6560;6;1;1;3;2;19
6561;4;1;0;4;3;0
6562;3;1;1;3;3;4
6563;1;1;1;4;1;4
6564;2;1;0;0;2;2
6565;7;1;0;1;2;1
6566;4;1;1;5;3;0
6567;5;1;1;3;4;0
6568;2;0;0;6;2;18
6569;2;0;0;2;3;6
6570;2;1;0;2;2;2
6571;3;0;1;4;1;21
6572;1;1;1;3;3;0
6573;5;1;0;2;2;2
6574;8;1;0;2;5;0
6575;2;1;0;3;1;9
6576;4;1;1;2;1;7
6577;2;1;0;2;2;7
6578;3;0;1;5;1;2
6579;5;1;0;4;1;1
6580;5;1;1;4;1;1
6581;2;0;1;3;1;1
6582;2;1;1;4;2;21
6583;4;1;0;4;2;1
6584;2;1;0;5;4;3
6585;1;0;0;0;3;17
6586;2;0;1;4;3;4
6587;2;1;1;4;3;8
6588;3;1;1;2;1;3
6589;5;1;1;3;3;2
6590;2;1;1;1;1;26
6591;5;1;1;3;1;4
6592;2;0;1;2;2;3
6593;3;0;0;1;1;6
6594;6;1;0;2;2;0
6595;2;0;0;6;2;5
6596;5;1;0;6;5;3
6597;2;0;0;0;1;20
6598;2;1;0;3;2;1
6599;1;1;0;2;2;1
6600;3;1;1;2;3;12
6601;5;0;0;5;1;19
6602;2;0;1;4;2;36
6603;4;1;0;1;2;3
6604;1;1;0;5;2;6
6605;5;0;1;2;2;25
6606;7;0;1;3;1;6
6607;1;1;1;1;2;1
6608;5;1;1;5;2;19
6609;2;1;1;1;4;5
6610;5;1;1;2;4;3
6611;3;1;1;2;1;15
6612;2;1;1;3;4;1
6613;4;1;1;2;2;2
6614;4;1;1;2;2;1
6615;2;1;0;2;2;3
6616;7;0;1;3;5;6
6617;2;1;1;5;5;2
6618;3;1;1;5;1;10
6619;3;0;1;1;3;4
6620;5;0;1;1;1;10
6621;4;1;1;5;5;2
6622;4;1;1;3;2;1
6623;5;1;0;3;4;0
6624;4;0;1;7;2;44
6625;7;1;1;4;1;7
6626;4;1;1;1;3;8
6627;2;0;1;1;3;1
6628;3;1;1;1;5;2
6629;2;0;0;2;2;4
6630;7;1;0;6;2;7
6631;3;1;0;1;3;2
6632;7;1;1;3;2;2
6633;3;0;1;2;1;15
6634;3;1;0;3;2;0
6635;2;1;0;2;5;7
6636;5;1;1;3;5;4
6637;2;1;0;6;3;7
6638;3;0;0;4;5;1
6639;4;0;1;4;3;9
6640;4;1;1;4;5;4
6641;3;1;1;4;1;0
6642;4;0;0;3;1;1
6643;1;0;0;4;1;35
6644;4;1;0;2;3;1
6645;5;0;1;2;4;8
6646;1;1;1;3;2;4
6647;1;1;0;4;3;3
6648;5;0;0;4;2;1
6649;5;1;1;1;3;3
6650;2;1;0;1;1;7
6651;5;1;1;3;3;4
6652;2;0;1;1;2;5
6653;5;0;0;3;2;14
6654;3;1;0;4;2;16
6655;2;0;0;3;3;19
6656;7;0;0;4;2;16
6657;4;0;0;2;2;1
6658;3;1;1;3;2;3
6659;1;1;1;4;3;6
6660;3;0;1;2;2;3
6661;1;1;0;3;1;3
6662;2;1;0;3;1;2
6663;3;0;1;0;1;35
6664;5;0;0;2;1;13
6665;2;0;1;1;1;11
6666;3;0;0;2;1;4
6667;5;1;0;2;3;1
6668;5;1;1;3;5;12
6669;2;1;0;4;1;12
6670;5;1;0;2;1;0
6671;4;0;1;3;1;3
6672;2;1;1;2;2;8
6673;3;1;0;0;1;3
6674;5;1;1;3;2;2
6675;3;0;0;2;4;16
6676;3;1;1;3;2;4
6677;6;0;1;4;1;41
6678;2;0;1;2;3;21
6679;3;0;0;2;5;0
6680;5;0;1;7;2;8
6681;3;1;1;2;4;3
6682;5;0;0;2;1;12
6683;1;1;0;4;5;1
6684;3;1;1;3;1;39
6685;2;1;0;2;1;4
6686;5;1;1;3;2;0
6687;3;0;1;6;2;2
6688;2;1;0;4;2;2
6689;5;1;1;5;2;2
6690;5;1;1;3;1;28
6691;1;1;0;3;1;0
6692;2;1;0;2;2;1
6693;7;0;0;3;2;5
6694;2;1;1;6;1;5
6695;3;1;1;4;5;3
6696;3;0;0;2;1;4
6697;6;1;0;4;5;0
6698;5;1;0;0;5;0
6699;7;1;1;5;1;5
6700;1;1;1;5;2;1
6701;3;1;1;5;2;7
6702;3;0;0;4;2;6
6703;2;1;0;4;5;3
6704;2;0;1;7;1;8
6705;5;1;1;1;1;0
6706;4;1;1;0;3;19
6707;7;1;0;1;1;2
6708;3;0;1;5;2;3
6709;2;1;0;1;2;1
6710;4;1;1;2;2;6
6711;2;0;0;1;2;20
6712;3;1;0;7;3;4
6713;3;0;1;7;4;6
6714;7;1;1;4;5;0
6715;3;1;1;2;3;4
6716;8;1;1;2;2;6
6717;4;1;0;5;4;0
6718;2;1;0;3;2;9
6719;1;0;1;3;3;1
6720;5;1;0;4;1;2
6721;2;1;1;3;1;2
6722;5;1;0;7;4;4
6723;2;0;0;2;1;35
6724;5;1;1;4;5;1
6725;6;1;1;4;1;1
6726;1;1;1;3;2;0
6727;4;0;0;2;1;5
6728;1;1;0;5;3;2
6729;3;0;1;2;2;2
6730;6;0;0;1;2;6
6731;2;1;0;2;2;8
6732;4;0;1;1;2;7
6733;5;0;1;3;3;10
